altitude,date_time,direction,latitude,longitude,speed_2d,bird_name
152,2013-08-18 07:58:09+00:00,72.3806105024828,50.0529533,2.3021314,14.452117491910998,Eric
133,2013-08-18 09:13:46+00:00,105.804940380232,50.0626687,2.3118544,0.5916924876994809,Eric
147,2013-08-18 10:28:24+00:00,-96.0755156301874,50.0651244,2.3065489,13.0051220678623,Eric
155,2013-08-18 11:59:04+00:00,-164.65450945165898,50.0630384,2.3014078,9.41805181552958,Eric
177,2013-08-18 13:14:18+00:00,-170.79904882511602,50.0634539,2.3285537,2.4328789530102,Eric
147,2013-08-18 14:28:56+00:00,87.96716575473171,50.0802678,2.2768966,0.6407027391856539,Eric
149,2013-08-18 15:44:19+00:00,-40.571635366081296,50.0791864,2.2756583,1.34617977996997,Eric
89,2013-08-18 16:59:40+00:00,-129.683266780497,50.0566336,2.1220651000000004,7.375642344908,Eric
102,2013-08-18 18:15:08+00:00,121.171313341626,50.0374903,2.2017592,0.127279220613579,Eric
180,2013-08-18 19:30:17+00:00,147.490759005176,50.0086545,2.2140635,10.0635033661245,Eric
87,2013-08-18 20:46:09+00:00,35.1540496010491,49.938957,2.2736547000000003,0.1077032961426899,Eric
89,2013-08-18 23:15:36+00:00,136.20814935305,49.9391046,2.2734835,0.543783044972901,Eric
86,2013-08-19 01:46:00+00:00,90.761365973769,49.9388869,2.2737203,0.114017542509914,Eric
97,2013-08-19 03:32:38+00:00,-71.5129031683852,49.938894700000006,2.2736606,0.233452350598575,Eric
163,2013-08-19 04:47:47+00:00,-29.476663715915603,50.016418,2.2149359,4.0336831804196,Eric
132,2013-08-19 06:03:19+00:00,91.3632388663637,50.0141634,2.2124196,1.22413234578619,Eric
129,2013-08-19 07:18:02+00:00,154.840954871556,50.013318100000006,2.2112899,1.22641754716736,Eric
734,2013-08-19 08:33:14+00:00,-113.447081450122,50.0112341,2.2066365,1.93610433603151,Eric
109,2013-08-19 09:48:27+00:00,-113.461057303357,50.0211291,2.2040001,6.270510346056369,Eric
88,2013-08-19 11:04:38+00:00,-128.734615113552,50.0585495,2.160739,0.316227766016838,Eric
-54,2013-08-19 12:20:26+00:00,-167.906965960978,50.0355375,2.1585244,11.5557821024801,Eric
97,2013-08-19 13:35:35+00:00,-157.608206187976,50.0245461,2.1598252,9.576768766134007,Eric
79,2013-08-19 14:52:07+00:00,-128.437341561478,50.0230494,2.1586418,0.754519714785505,Eric
309,2013-08-19 16:06:48+00:00,-78.92094532978692,50.0848171,2.1933701,1.19079805172834,Eric
134,2013-08-19 17:22:00+00:00,128.03958902046003,50.082581,2.1949203,0.0360555127546399,Eric
138,2013-08-19 18:36:41+00:00,156.463136796383,50.0892474,2.2081589,0.507740090991444,Eric
80,2013-08-19 19:51:52+00:00,18.247189374828103,49.93877,2.2737042,1.1845674315968702,Eric
108,2013-08-19 21:21:55+00:00,40.0823989404214,49.938765100000005,2.273757,1.22331516789419,Eric
91,2013-08-19 23:52:03+00:00,167.979469177405,49.937519,2.2689195,0.272029410174709,Eric
63,2013-08-20 02:22:17+00:00,-49.4207215435796,49.9374075,2.268857,3.5347701481143,Eric
80,2013-08-20 03:52:39+00:00,130.901714765474,49.9369758,2.2696346000000003,7.614000262674019,Eric
76,2013-08-20 05:09:06+00:00,-57.5264588756589,50.0417093,2.1989818,6.334011367214299,Eric
94,2013-08-20 06:24:57+00:00,77.07495810512451,50.0408844,2.1984849,1.00404183179786,Eric
93,2013-08-20 07:39:37+00:00,55.78970118454821,50.0407919,2.1983532,0.9800510190801288,Eric
91,2013-08-20 08:54:38+00:00,-164.288530918499,50.0419973,2.2009092,0.276586333718787,Eric
252,2013-08-20 10:09:17+00:00,-91.98382370801308,50.0571619,2.2007544,7.412185912401281,Eric
121,2013-08-20 11:24:40+00:00,-108.278808893878,50.0154784,2.2093022,0.827345151674922,Eric
123,2013-08-20 12:39:38+00:00,136.81126468087498,50.0147793,2.218639,0.1627882059609969,Eric
120,2013-08-20 13:55:22+00:00,-116.097294381053,50.0125244,2.2182534,0.732461603089199,Eric
30,2013-08-20 15:11:08+00:00,171.19744225351002,49.963414,2.2204191000000004,1.74132133737573,Eric
112,2013-08-20 16:26:33+00:00,60.28511227685139,49.9638826,2.2150231,1.60860187740783,Eric
23,2013-08-20 17:41:13+00:00,-63.205164919067705,49.9643828,2.2213785,2.29941296856393,Eric
82,2013-08-20 18:56:58+00:00,92.97653530965452,49.9388481,2.2737571,1.9412367192076296,Eric
90,2013-08-20 20:12:03+00:00,-5.0930484857303,49.9390338,2.273362,2.99506260368627,Eric
92,2013-08-20 21:57:35+00:00,-122.475060021381,49.9391401,2.2733559,0.380788655293195,Eric
87,2013-08-21 01:27:53+00:00,86.51916757244209,49.939189500000005,2.2732796000000004,0.545893762558247,Eric
69,2013-08-21 03:27:52+00:00,77.19146054766871,49.939373,2.2731152000000003,1.5861904047118702,Eric
123,2013-08-21 04:43:09+00:00,-32.0754442212136,50.0158387,2.2080774,0.516139516022558,Eric
79,2013-08-21 05:58:08+00:00,-104.176744793655,50.0418319,2.1645343999999995,0.0921954445729289,Eric
127,2013-08-21 07:13:10+00:00,-14.4139271866784,50.0985789,2.2153879,0.694262198308391,Eric
149,2013-08-21 08:29:23+00:00,-101.187231326792,50.1435599,2.1867871,1.30142229887151,Eric
464,2013-08-21 09:45:27+00:00,-0.0977080884533511,50.1478263,2.1905746,1.25099960031968,Eric
156,2013-08-21 11:00:57+00:00,-75.21845199321551,50.0904925,2.272173200000001,0.431045241245046,Eric
240,2013-08-21 12:16:26+00:00,-6.318501502828849,50.0877948,2.277002,7.06606679843886,Eric
528,2013-08-21 13:31:53+00:00,-95.0581657492476,50.0791928,2.3677734,0.984123975929862,Eric
127,2013-08-21 14:46:49+00:00,-173.157318303606,50.0763395,2.3750061,0.164924225024706,Eric
143,2013-08-21 16:03:05+00:00,50.7955010774221,50.0578484,2.3669178,1.2592458060283502,Eric
146,2013-08-21 17:18:38+00:00,170.05938604004498,50.0576999,2.3669207,0.2061552812808829,Eric
133,2013-08-21 18:33:15+00:00,-46.223592352104,50.024464,2.342873,0.208086520466848,Eric
88,2013-08-21 19:49:28+00:00,-10.5096692417065,49.9392244,2.2733486000000003,0.0728010988928052,Eric
83,2013-08-21 21:19:53+00:00,-23.890196463674304,49.9390174,2.2737657,0.3138470965295039,Eric
90,2013-08-21 23:49:49+00:00,-152.269256544733,49.938395,2.2742309,0.212602916254693,Eric
84,2013-08-22 02:19:53+00:00,-68.29329993488871,49.9387096,2.2735251,2.80178514522438,Eric
91,2013-08-22 03:50:00+00:00,-23.2361018714557,49.9387896,2.2737093999999995,1.14629839047257,Eric
96,2013-08-22 05:04:44+00:00,88.873009615466,50.0406218,2.2007027000000003,0.810061726043146,Eric
118,2013-08-22 06:19:55+00:00,-80.21585544092291,50.041448200000005,2.2013886,8.43479104661165,Eric
90,2013-08-22 07:35:22+00:00,139.13232172736602,50.041498,2.2022523,0.850940655980192,Eric
80,2013-08-22 08:51:04+00:00,177.95966410785,50.056937700000006,2.2102695,0.513517283058711,Eric
143,2013-08-22 10:06:00+00:00,-162.195570951383,50.0733017,2.2350993,0.7543208866258441,Eric
144,2013-08-22 11:22:32+00:00,153.883232028659,50.0616856,2.2966296,0.120830459735946,Eric
125,2013-08-22 12:53:02+00:00,-119.492821705129,50.000313,2.3379063,1.40918416113722,Eric
117,2013-08-22 14:08:14+00:00,43.7408267812041,49.9905236,2.3434771,1.61136588023949,Eric
108,2013-08-22 15:23:46+00:00,147.290671203636,49.9976155,2.3469201,1.14982607380421,Eric
107,2013-08-22 16:39:55+00:00,82.0034623163435,49.995715,2.3484627,2.20658106581199,Eric
101,2013-08-22 17:54:33+00:00,87.431740921455,49.9978927,2.3441449,1.75231275747225,Eric
156,2013-08-22 19:10:18+00:00,-143.83213847487698,49.952539,2.2962876,8.44983431790233,Eric
87,2013-08-22 20:25:00+00:00,-72.299868167696,49.9392507,2.2731564,1.4263590010933402,Eric
73,2013-08-22 22:24:59+00:00,85.4239133497463,49.938475,2.2703373,0.138924439894498,Eric
66,2013-08-23 00:55:38+00:00,150.051595024891,49.9384263,2.2703763,0.0447213595499958,Eric
63,2013-08-23 03:10:11+00:00,-63.3803528236417,49.9385061,2.2702334,1.39316187142772,Eric
72,2013-08-23 04:26:00+00:00,-174.46654737694402,49.9384034,2.2703803,0.138924439894498,Eric
80,2013-08-23 05:40:54+00:00,-82.3250764193068,50.0422869,2.2028271,0.7381734213584229,Eric
80,2013-08-23 06:56:22+00:00,16.832413261058303,50.0418849,2.2007313,0.491629942131274,Eric
155,2013-08-23 08:12:09+00:00,111.809975747984,50.0951744,2.272432,1.35793961574144,Eric
156,2013-08-23 09:27:31+00:00,84.73813440414709,50.0954328,2.2736966,0.1676305461424019,Eric
133,2013-08-23 10:43:31+00:00,88.5285783007897,50.0956059,2.2725686,3.854400083022,Eric
153,2013-08-23 11:59:21+00:00,-103.295953676626,50.1213189,2.2387327,0.925418824100742,Eric
45,2013-08-23 13:16:03+00:00,140.813150229338,50.1262562,2.2363774,0.396988664825584,Eric
151,2013-08-23 14:31:36+00:00,-23.9707783349314,50.1264801,2.2359717,1.04120122935002,Eric
156,2013-08-23 15:46:33+00:00,-53.668524011334,50.1239218,2.2363794,0.224722050542442,Eric
148,2013-08-23 17:01:16+00:00,-57.7928182874297,50.132313200000006,2.2697958,0.403112887414927,Eric
155,2013-08-23 18:17:29+00:00,165.258221050678,50.0941172,2.2740736,0.874642784226795,Eric
157,2013-08-23 19:32:13+00:00,-177.321834534309,49.9660087,2.2532403,5.11140880775545,Eric
94,2013-08-23 20:47:22+00:00,62.5253374071105,49.9392603,2.2733872,1.5202960238058898,Eric
95,2013-08-23 23:17:00+00:00,16.9106770438626,49.9393565,2.2731797,0.1676305461424019,Eric
94,2013-08-24 01:47:21+00:00,-15.5869672637129,49.9393714,2.2732015,0.2420743687382039,Eric
86,2013-08-24 03:32:36+00:00,-65.8453140190545,49.93939829999999,2.2730433,4.41780488478158,Eric
109,2013-08-24 04:48:20+00:00,100.274644677333,50.0085625,2.2797829,2.41167991242619,Eric
126,2013-08-24 06:03:38+00:00,123.274503574651,50.0107307,2.2818526,0.1442220510185599,Eric
124,2013-08-24 07:18:17+00:00,16.758257770000903,50.0132501,2.3029232000000004,2.9574313178838096,Eric
120,2013-08-24 08:48:25+00:00,90.9100702425428,50.0125654,2.3023848,1.05759160359753,Eric
195,2013-08-24 10:03:53+00:00,28.4196107063498,50.0370833,2.3045274,0.0921954445729289,Eric
134,2013-08-24 11:19:06+00:00,-171.78797400975,50.0344557,2.3056238,0.0806225774829855,Eric
152,2013-08-24 12:35:57+00:00,21.9672886950683,50.0265139,2.3577938,0.542033209314706,Eric
147,2013-08-24 13:54:00+00:00,43.420996279033794,50.0656284,2.306107,1.45361618042728,Eric
153,2013-08-24 15:09:45+00:00,36.134086858580496,50.0941994,2.2721233,1.6531485111749598,Eric
126,2013-08-24 16:26:03+00:00,49.6239460919976,50.029956,2.3072224,0.353553390593274,Eric
123,2013-08-24 17:40:42+00:00,-173.98197397283798,50.0316847,2.3067439,0.700927956355002,Eric
120,2013-08-24 18:55:23+00:00,-20.112514569568894,49.9869917,2.3333792,0.8405950273467,Eric
74,2013-08-24 20:11:35+00:00,87.171374078987,49.9413177,2.2832508,0.392173431022552,Eric
58,2013-08-24 21:56:10+00:00,-132.926170089294,49.9411904,2.2830337000000003,2.1221922627321,Eric
76,2013-08-25 00:26:38+00:00,105.997879613853,49.9412269,2.2829912,0.202484567313166,Eric
74,2013-08-25 02:56:26+00:00,58.1887321929108,49.9415689,2.2838193,1.1049434374663702,Eric
74,2013-08-25 04:12:09+00:00,53.245888144084304,49.9415967,2.2834152000000003,0.3330165161069339,Eric
126,2013-08-25 05:26:51+00:00,-152.934355356436,49.988577500000005,2.3368719,1.0767079455451198,Eric
138,2013-08-25 06:42:48+00:00,116.230135982633,49.988528,2.3369475,5.88616173749923,Eric
134,2013-08-25 07:57:31+00:00,150.82855810371998,50.0286513,2.3577844,1.99649693212887,Eric
116,2013-08-25 09:27:56+00:00,-128.579833582534,50.02959570000001,2.3578359,11.6740053109462,Eric
125,2013-08-25 10:43:08+00:00,123.249680852294,50.0292769,2.3470916,0.6726812023536861,Eric
129,2013-08-25 11:58:32+00:00,180.0,50.0280685,2.357927,0.0,Eric
138,2013-08-25 13:13:45+00:00,98.18888514136827,50.0330883,2.3988572,0.5412947441089739,Eric
145,2013-08-25 14:29:33+00:00,132.153564589329,50.032266,2.4008648,0.674759216313494,Eric
113,2013-08-25 15:44:09+00:00,172.31168078921905,50.0463237,2.3880938,0.7515317691222378,Eric
133,2013-08-25 16:59:21+00:00,-29.8170300038236,50.046344700000006,2.3871378,0.664830805543786,Eric
144,2013-08-25 18:15:08+00:00,48.9108956466008,50.04285529999999,2.3920497000000003,2.50415654462735,Eric
69,2013-08-25 19:30:38+00:00,-140.10283133224502,49.9372618,2.2694684,0.143178210632764,Eric
49,2013-08-25 20:46:01+00:00,-64.6739424001929,49.9373142,2.2694731,4.57843859847438,Eric
63,2013-08-25 23:16:26+00:00,109.551103376362,49.9373579,2.2694144,0.461410879802373,Eric
-2,2013-08-26 01:45:48+00:00,87.4248248346044,49.9374369,2.2697962000000005,7.94754050005409,Eric
39,2013-08-26 03:32:20+00:00,-53.875401537242496,49.93754929999999,2.269188,7.26466103820405,Eric
68,2013-08-26 04:47:24+00:00,-49.4896628200558,49.975206,2.2663291,1.4060227594175,Eric
100,2013-08-26 06:03:16+00:00,55.163661148705394,49.983124100000005,2.2470542,0.622414652783817,Eric
74,2013-08-26 07:18:27+00:00,39.88482992246411,49.9894845,2.2356338,0.139283882771841,Eric
78,2013-08-26 08:33:47+00:00,153.112564740975,49.9869166,2.2438844,0.367151195013716,Eric
85,2013-08-26 09:49:27+00:00,165.318147576124,49.9829543,2.2475811,0.0721110255092798,Eric
285,2013-08-26 11:04:11+00:00,13.2510757797704,49.986286,2.2002871,2.64705496731745,Eric
-24,2013-08-26 12:19:23+00:00,-103.983392188349,49.985101,2.2007742,14.7788023872031,Eric
104,2013-08-26 13:34:33+00:00,137.87390431441798,49.9966258,2.1796769,0.322024843762092,Eric
115,2013-08-26 14:50:18+00:00,18.8442478233182,49.9965049,2.1764085,0.05,Eric
345,2013-08-26 16:05:34+00:00,160.027663502131,50.0251902,2.1279421000000003,0.4304648650006179,Eric
50,2013-08-26 17:20:53+00:00,-175.832190329629,50.0226486,2.1274625,0.220907220343745,Eric
115,2013-08-26 18:35:39+00:00,114.849210954531,49.9400361,2.264867,8.06965922452739,Eric
84,2013-08-26 19:50:49+00:00,118.765030601862,49.93874520000001,2.2738462000000004,0.596405902049938,Eric
77,2013-08-26 21:20:27+00:00,40.6339379108888,49.9389461,2.2736331,1.5487091398968402,Eric
87,2013-08-26 23:50:20+00:00,158.31067620802202,49.9391641,2.2733152000000003,0.351283361405006,Eric
67,2013-08-27 02:20:08+00:00,-25.753326519047604,49.9374601,2.2693234,0.0824621125123532,Eric
60,2013-08-27 03:49:51+00:00,,49.93736679999999,2.2693564,,Eric
118,2013-08-27 05:04:59+00:00,-1.12596936623001,50.003575,2.3715008,2.9149614062625293,Eric
121,2013-08-27 06:20:35+00:00,37.4874027438688,50.00527520000001,2.3714401,0.404969134626332,Eric
132,2013-08-27 07:36:26+00:00,-19.8089053561835,50.011358,2.3693386000000003,7.491128085942731,Eric
142,2013-08-27 08:51:36+00:00,30.2412987264722,50.0251495,2.3625334,5.4699634368065,Eric
137,2013-08-27 10:06:17+00:00,-36.8599768459866,50.03096,2.3839926,0.22561028345357,Eric
134,2013-08-27 11:20:57+00:00,-90.0991034430525,50.0304135,2.3838790000000003,1.3597793938724,Eric
128,2013-08-27 12:36:10+00:00,43.518917855426906,50.0687683,2.407369,2.23606797749979,Eric
131,2013-08-27 13:51:38+00:00,-15.022906810376,50.0687636,2.4073468,0.0412310562561766,Eric
119,2013-08-27 15:06:17+00:00,42.7943514266597,50.0690732,2.3843404,1.84945938046771,Eric
134,2013-08-27 16:21:29+00:00,58.8605251161968,50.0744594,2.3679412,0.39560080889705,Eric
131,2013-08-27 17:36:41+00:00,90.7822600983018,50.0747277,2.3676536,0.0848528137423857,Eric
121,2013-08-27 18:51:32+00:00,6.76002216961406,50.0200383,2.3549898,2.85043856274784,Eric
86,2013-08-27 20:07:57+00:00,-158.07104659088802,49.9387221,2.2737223,0.134164078649987,Eric
72,2013-08-27 21:52:41+00:00,-46.8977100332621,49.9334117,2.2696432,0.0806225774829855,Eric
69,2013-08-28 00:22:49+00:00,89.27396788128941,49.93526729999999,2.2675065,0.620966987850401,Eric
71,2013-08-28 02:52:26+00:00,60.6590268136416,49.9352128,2.2674916,0.3606937759374289,Eric
67,2013-08-28 04:07:05+00:00,-52.6513436493169,49.9351697,2.2675789,1.95233193898988,Eric
127,2013-08-28 05:22:08+00:00,66.4809331933486,49.9903471,2.3275371,0.0721110255092798,Eric
117,2013-08-28 06:36:42+00:00,91.4098447016968,49.989963,2.3279612000000003,2.51097590589794,Eric
116,2013-08-28 07:51:21+00:00,21.0237298411969,49.9900412,2.3273581,2.21815238430546,Eric
116,2013-08-28 09:06:34+00:00,-153.80963448,49.9898451,2.3276036,0.6462197768561411,Eric
276,2013-08-28 10:21:17+00:00,-71.6078494443741,50.0034756,2.3261139,0.915259526036195,Eric
121,2013-08-28 11:36:57+00:00,-34.7366027979262,50.0498381,2.3068844,0.518941229813165,Eric
128,2013-08-28 12:51:41+00:00,-161.34294445828502,50.0507415,2.3044174,0.05,Eric
146,2013-08-28 14:07:08+00:00,81.9016773188182,50.0805263,2.3536923,0.47927027865287,Eric
137,2013-08-28 15:22:33+00:00,-169.753989298613,50.079755,2.3747648,0.0282842712474619,Eric
133,2013-08-28 16:38:07+00:00,155.090450982014,50.1078213,2.4935357,0.532634959423431,Eric
132,2013-08-28 17:53:44+00:00,39.4175246132691,50.1075222,2.489914,0.8421995013059549,Eric
105,2013-08-28 19:10:12+00:00,38.3808461556817,50.191926200000005,2.7334971,4.6244999729700496,Eric
104,2013-08-28 20:25:47+00:00,-161.246785114954,50.1924447,2.735775,0.0360555127546399,Eric
105,2013-08-28 22:25:38+00:00,-111.380131271548,50.1924271,2.7357246,0.2147091055358389,Eric
103,2013-08-29 00:55:06+00:00,24.7447647574699,50.192536,2.7357195,1.1744360348695,Eric
104,2013-08-29 03:10:02+00:00,-28.3670680064072,50.1924185,2.7357874,0.4810405388322279,Eric
105,2013-08-29 04:25:29+00:00,44.1485887691804,50.1924661,2.7357025,0.42485291572496,Eric
139,2013-08-29 05:40:22+00:00,151.70884427479498,50.1456895,2.7267966,8.11769671766567,Eric
130,2013-08-29 06:55:48+00:00,-57.2002898579241,50.1374869,2.7254336,0.991564420499243,Eric
165,2013-08-29 08:10:54+00:00,-166.361431396766,50.1241946,2.7080192000000003,12.2839936502751,Eric
233,2013-08-29 10:00:22+00:00,56.09000760455751,50.0976932,2.568359,13.9848560950766,Eric
158,2013-08-29 11:16:26+00:00,-114.849202122945,50.0978665,2.5942335,1.26289350303183,Eric
119,2013-08-29 12:31:38+00:00,-128.150262335837,50.093073100000005,2.602391,5.47729860423914,Eric
149,2013-08-29 13:46:35+00:00,-136.548470956035,50.0908959,2.6067831000000004,0.4317406628984579,Eric
139,2013-08-29 15:02:33+00:00,-93.314017664734,50.0910274,2.6069816,0.331058907144937,Eric
216,2013-08-29 16:17:14+00:00,28.997909774658,50.0721879,2.6367318,0.5,Eric
127,2013-08-29 17:32:55+00:00,33.9489983580584,50.07109439999999,2.641585,0.5903388857258179,Eric
192,2013-08-29 18:48:27+00:00,16.4765188708708,50.1599607,2.7195907000000004,7.324165481472959,Eric
107,2013-08-29 20:03:06+00:00,-61.8918993672194,50.1924664,2.7355709,1.10453610171873,Eric
104,2013-08-29 21:48:38+00:00,21.3565371307475,50.1924534,2.7356618,0.0608276253029822,Eric
106,2013-08-30 00:19:08+00:00,136.50922231544502,50.192533000000005,2.7356676,0.1627882059609969,Eric
105,2013-08-30 02:48:59+00:00,-58.6192737467749,50.1923549,2.7357155,0.559464029227975,Eric
101,2013-08-30 04:04:28+00:00,-167.570613124523,50.1924118,2.7355927,0.410121933088198,Eric
169,2013-08-30 05:19:05+00:00,147.774330734615,50.1619911,2.63455,7.057435794961231,Eric
166,2013-08-30 06:34:21+00:00,119.470738081182,50.162604,2.6323131,2.67151642330718,Eric
158,2013-08-30 07:50:08+00:00,-87.97534801845659,50.1614574,2.631453,0.0860232526704263,Eric
159,2013-08-30 09:05:33+00:00,100.818773886991,50.1583135,2.6038192,0.251793566240283,Eric
95,2013-08-30 10:20:10+00:00,-57.9962688576787,50.1575542,2.6046886,1.75641680702503,Eric
88,2013-08-30 11:34:50+00:00,136.263721363185,50.148537100000006,2.6121154,1.71049700379743,Eric
141,2013-08-30 12:49:48+00:00,-142.292411182978,50.1511793,2.6128032,0.91214034007931,Eric
347,2013-08-30 14:05:13+00:00,-27.554915062379894,50.1487297,2.6146184,2.068912757948,Eric
107,2013-08-30 15:20:26+00:00,47.1046291128004,50.1800095,2.8518551,1.5840454538932902,Eric
91,2013-08-30 16:36:06+00:00,-76.3245543491876,50.177496000000005,2.8657401,2.44386988196999,Eric
94,2013-08-30 17:52:11+00:00,100.053384784362,50.1774612,2.8659343,1.2277621919573798,Eric
212,2013-08-30 19:07:34+00:00,55.3413769216147,50.3001313,3.0259582000000003,17.8083940881821,Eric
51,2013-08-30 20:24:09+00:00,-60.634088300650205,50.3661941,3.0247613,0.578013840664737,Eric
57,2013-08-30 22:23:38+00:00,-40.2504958912186,50.3665859,3.0249931,0.3255764119219939,Eric
54,2013-08-31 00:53:30+00:00,-101.966516539594,50.3665896,3.0249965,0.433820239269677,Eric
54,2013-08-31 03:08:26+00:00,-42.50366604964111,50.3667154,3.0250094,0.42485291572496,Eric
47,2013-08-31 04:23:07+00:00,12.394677694056302,50.3667276,3.0249795,1.5332644912082198,Eric
